  cell  ,E,W,N,S
"(68, 25)",0,1,0,1
"(69, 25)",0,1,1,0
"(70, 25)",1,1,0,0
"(1, 26)",1,1,0,0
"(2, 26)",0,1,0,0
"(3, 26)",1,1,0,1
"(4, 26)",0,0,1,0
"(5, 26)",1,1,0,0
"(6, 26)",1,1,0,0
"(7, 26)",0,1,0,1
"(8, 26)",1,0,1,1
"(9, 26)",0,0,1,1
"(10, 26)",1,0,1,0
"(11, 26)",0,1,0,1
"(12, 26)",1,0,1,0
"(13, 26)",1,0,0,1
"(14, 26)",0,1,1,0
"(15, 26)",0,1,0,1
"(16, 26)",1,0,1,1
"(17, 26)",0,0,1,1
"(18, 26)",0,0,1,1
"(19, 26)",1,0,1,1
"(20, 26)",0,0,1,1
"(21, 26)",1,1,1,1
"(22, 26)",0,1,1,1
"(23, 26)",1,0,1,0
"(24, 26)",1,0,0,1
"(25, 26)",0,0,1,1
"(26, 26)",0,1,1,0
"(27, 26)",0,1,0,1
"(28, 26)",1,1,1,0
"(29, 26)",1,1,0,1
"(30, 26)",0,0,1,1
"(31, 26)",1,1,1,0
"(32, 26)",1,1,0,1
"(33, 26)",0,0,1,1
"(34, 26)",1,0,1,0
"(35, 26)",1,0,0,1
"(36, 26)",1,0,1,1
"(37, 26)",0,0,1,1
"(38, 26)",1,1,1,0
"(39, 26)",1,1,0,1
"(40, 26)",0,0,1,1
"(41, 26)",1,0,1,0
"(42, 26)",1,0,0,0
"(43, 26)",1,1,0,0
"(44, 26)",1,0,0,0
"(45, 26)",0,1,0,1
"(46, 26)",1,0,1,1
"(47, 26)",1,1,1,1
"(48, 26)",0,0,1,0
"(49, 26)",1,1,0,0
"(50, 26)",1,1,0,0
"(51, 26)",1,1,0,0
"(52, 26)",1,1,0,1
"(53, 26)",1,0,1,0
"(54, 26)",1,1,0,0
"(55, 26)",1,0,0,1
"(56, 26)",0,0,1,1
"(57, 26)",0,0,1,1
"(58, 26)",1,0,1,1
"(59, 26)",1,1,1,0
"(60, 26)",1,1,0,1
"(61, 26)",0,0,1,1
"(62, 26)",0,0,1,1
"(63, 26)",0,1,1,1
"(64, 26)",0,0,1,1
"(65, 26)",0,0,1,1
"(66, 26)",1,1,1,0
"(67, 26)",0,1,0,1
"(68, 26)",0,0,1,1
"(69, 26)",0,0,1,1
"(70, 26)",1,1,1,0
"(1, 27)",1,1,0,1
"(2, 27)",0,0,1,1
"(3, 27)",1,1,1,0
"(4, 27)",1,0,0,1
"(5, 27)",0,1,1,0
"(6, 27)",0,1,0,1
"(7, 27)",1,0,1,1
"(8, 27)",1,1,1,1
"(9, 27)",1,0,1,0
"(10, 27)",0,1,0,1
"(11, 27)",1,0,1,0
"(12, 27)",1,1,0,0
"(13, 27)",1,1,0,0
"(14, 27)",1,0,0,1
"(15, 27)",1,0,1,0
"(16, 27)",1,1,0,0
"(17, 27)",1,0,0,1
"(18, 27)",0,0,1,1
"(19, 27)",1,1,1,1
"(20, 27)",0,0,1,1
"(21, 27)",0,1,1,1
"(22, 27)",0,0,1,1
"(23, 27)",0,1,1,1
"(24, 27)",1,1,1,0
"(25, 27)",1,0,0,1
"(26, 27)",0,0,1,1
"(27, 27)",1,0,1,0
"(28, 27)",0,1,0,0
"(29, 27)",1,1,0,0
"(30, 27)",1,0,0,1
"(31, 27)",0,1,1,0
"(32, 27)",1,1,0,1
"(33, 27)",0,0,1,1
"(34, 27)",0,1,1,0
"(35, 27)",1,1,0,0
"(36, 27)",1,1,0,0
"(37, 27)",1,0,0,1
"(38, 27)",0,1,1,1
"(39, 27)",1,1,1,1
"(40, 27)",1,0,1,0
"(41, 27)",1,1,0,0
"(42, 27)",1,1,0,1
"(43, 27)",0,1,1,0
"(44, 27)",1,1,0,0
"(45, 27)",1,0,0,1
"(46, 27)",1,1,1,0
"(47, 27)",0,1,0,0
"(48, 27)",1,0,0,1
"(49, 27)",0,1,1,0
"(50, 27)",1,1,0,1
"(51, 27)",0,1,1,0
"(52, 27)",0,1,0,0
"(53, 27)",0,1,0,1
"(54, 27)",0,1,1,1
"(55, 27)",0,1,1,1
"(56, 27)",1,0,1,1
"(57, 27)",1,0,1,0
"(58, 27)",1,1,0,0
"(59, 27)",1,1,0,0
"(60, 27)",1,1,0,1
"(61, 27)",0,0,1,1
"(62, 27)",1,0,1,0
"(63, 27)",1,0,0,1
"(64, 27)",1,0,1,1
"(65, 27)",0,0,1,1
"(66, 27)",1,1,1,1
"(67, 27)",1,0,1,1
"(68, 27)",0,0,1,1
"(69, 27)",1,0,1,0
"(70, 27)",0,1,0,0
"(1, 28)",1,1,0,1
"(2, 28)",1,0,1,0
"(3, 28)",1,1,0,0
"(4, 28)",1,1,0,0
"(5, 28)",0,0,0,1
"(6, 28)",1,0,1,1
"(7, 28)",0,1,1,0
"(8, 28)",1,1,0,0
"(9, 28)",1,1,0,1
"(10, 28)",1,0,1,1
"(11, 28)",0,1,1,1
"(12, 28)",0,1,1,0
"(13, 28)",1,1,0,0
"(14, 28)",1,1,0,0
"(15, 28)",0,1,0,1
"(16, 28)",1,1,1,0
"(17, 28)",1,1,0,0
"(18, 28)",0,0,0,1
"(19, 28)",1,1,1,1
"(20, 28)",1,0,1,0
"(21, 28)",0,0,0,1
"(22, 28)",1,0,1,1
"(23, 28)",1,0,1,1
"(24, 28)",1,1,1,1
"(25, 28)",0,1,1,0
"(26, 28)",0,0,0,1
"(27, 28)",1,1,1,1
"(28, 28)",0,0,1,1
"(29, 28)",0,1,1,1
"(30, 28)",1,1,1,0
"(31, 28)",1,0,0,1
"(32, 28)",0,1,1,0
"(33, 28)",1,0,0,1
"(34, 28)",0,0,1,1
"(35, 28)",0,1,1,0
"(36, 28)",1,1,0,1
"(37, 28)",1,1,1,1
"(38, 28)",0,0,1,1
"(39, 28)",1,1,1,0
"(40, 28)",1,1,0,1
"(41, 28)",0,1,1,0
"(42, 28)",1,1,0,1
"(43, 28)",1,0,1,0
"(44, 28)",1,1,0,1
"(45, 28)",1,1,1,0
"(46, 28)",1,1,0,1
"(47, 28)",1,0,1,0
"(48, 28)",1,1,0,1
"(49, 28)",0,0,1,1
"(50, 28)",1,1,1,1
"(51, 28)",0,0,1,1
"(52, 28)",1,0,1,1
"(53, 28)",0,0,1,1
"(54, 28)",0,0,1,1
"(55, 28)",0,0,1,1
"(56, 28)",0,1,1,0
"(57, 28)",1,1,0,1
"(58, 28)",1,1,1,0
"(59, 28)",0,1,0,1
"(60, 28)",0,1,1,1
"(61, 28)",0,0,1,1
"(62, 28)",1,1,1,1
"(63, 28)",0,1,1,0
"(64, 28)",1,1,0,1
"(65, 28)",1,0,1,0
"(66, 28)",0,1,0,0
"(67, 28)",0,1,0,1
"(68, 28)",1,0,1,0
"(69, 28)",0,1,0,1
"(70, 28)",1,0,1,0
"(1, 29)",1,1,0,0
"(2, 29)",1,1,0,1
"(3, 29)",1,1,1,0
"(4, 29)",0,1,0,1
"(5, 29)",1,0,1,1
"(6, 29)",0,1,1,1
"(7, 29)",1,0,1,0
"(8, 29)",1,1,0,0
"(9, 29)",0,1,0,0
"(10, 29)",0,1,0,1
"(11, 29)",0,0,1,1
"(12, 29)",0,0,1,1
"(13, 29)",1,1,1,0
"(14, 29)",1,1,0,0
"(15, 29)",1,0,0,1
"(16, 29)",0,1,1,0
"(17, 29)",0,1,0,1
"(18, 29)",0,0,1,1
"(19, 29)",0,1,1,0
"(20, 29)",0,1,0,1
"(21, 29)",0,0,1,1
"(22, 29)",1,1,1,0
"(23, 29)",1,1,0,0
"(24, 29)",1,1,0,1
"(25, 29)",0,0,1,1
"(26, 29)",0,0,1,1
"(27, 29)",0,1,1,1
"(28, 29)",0,0,1,1
"(29, 29)",1,0,1,0
"(30, 29)",1,1,0,0
"(31, 29)",1,1,0,0
"(32, 29)",0,0,0,1
"(33, 29)",1,1,1,1
"(34, 29)",0,0,1,1
"(35, 29)",0,0,1,1
"(36, 29)",0,1,1,0
"(37, 29)",1,1,0,1
"(38, 29)",0,0,1,1
"(39, 29)",0,1,1,0
"(40, 29)",1,1,0,0
"(41, 29)",1,0,0,1
"(42, 29)",0,1,1,0
"(43, 29)",1,1,0,1
"(44, 29)",0,1,1,0
"(45, 29)",1,1,0,1
"(46, 29)",0,1,1,0
"(47, 29)",1,1,0,0
"(48, 29)",1,1,0,1
"(49, 29)",1,0,1,1
"(50, 29)",0,1,1,1
"(51, 29)",0,0,1,1
"(52, 29)",1,1,1,0
"(53, 29)",1,0,0,1
"(54, 29)",0,0,1,1
"(55, 29)",1,0,1,1
"(56, 29)",1,0,1,1
"(57, 29)",1,1,1,0
"(58, 29)",0,1,0,1
"(59, 29)",0,0,1,1
"(60, 29)",0,0,1,1
"(61, 29)",0,0,1,1
"(62, 29)",0,1,1,1
"(63, 29)",1,0,1,0
"(64, 29)",1,1,0,0
"(65, 29)",1,1,0,0
"(66, 29)",1,0,0,1
"(67, 29)",1,0,1,1
"(68, 29)",0,1,1,0
"(69, 29)",1,0,0,1
"(70, 29)",0,1,1,0
"(1, 30)",1,1,0,0
"(2, 30)",1,1,0,0
"(3, 30)",1,1,0,1
"(4, 30)",0,0,1,1
"(5, 30)",0,1,1,0
"(6, 30)",1,0,0,0
"(7, 30)",1,1,0,0
"(8, 30)",0,1,0,1
"(9, 30)",1,0,1,1
"(10, 30)",0,0,1,1
"(11, 30)",0,0,1,1
"(12, 30)",0,0,1,1
"(13, 30)",0,1,1,1
"(14, 30)",0,1,1,0
"(15, 30)",1,1,0,1
"(16, 30)",0,0,1,1
"(17, 30)",0,0,1,1
"(18, 30)",1,0,1,1
"(19, 30)",1,0,1,0
"(20, 30)",1,0,0,1
"(21, 30)",1,0,1,0
"(22, 30)",1,1,0,0
"(23, 30)",1,1,0,1
"(24, 30)",1,1,1,0
"(25, 30)",0,0,0,1
"(26, 30)",0,0,1,1
"(27, 30)",1,0,1,1
"(28, 30)",1,0,1,0
"(29, 30)",1,1,0,0
"(30, 30)",0,1,0,0
"(31, 30)",0,1,0,1
"(32, 30)",1,0,1,0
"(33, 30)",1,1,0,1
"(34, 30)",1,0,1,1
"(35, 30)",0,0,1,1
"(36, 30)",1,0,1,0
"(37, 30)",1,1,0,1
"(38, 30)",0,0,1,1
"(39, 30)",1,0,1,0
"(40, 30)",1,1,0,0
"(41, 30)",0,1,0,1
"(42, 30)",0,0,1,1
"(43, 30)",0,1,1,0
"(44, 30)",1,0,0,1
"(45, 30)",1,1,1,0
"(46, 30)",1,0,0,1
"(47, 30)",0,1,1,1
"(48, 30)",1,1,1,0
"(49, 30)",1,1,0,1
"(50, 30)",0,0,1,1
"(51, 30)",0,0,1,1
"(52, 30)",1,1,1,1
"(53, 30)",1,1,1,1
"(54, 30)",0,0,1,1
"(55, 30)",0,1,1,0
"(56, 30)",1,1,0,0
"(57, 30)",0,1,0,1
"(58, 30)",0,0,1,1
"(59, 30)",1,0,1,1
"(60, 30)",1,0,1,0
"(61, 30)",1,0,0,1
"(62, 30)",0,0,1,1
"(63, 30)",1,1,1,1
"(64, 30)",1,1,1,0
"(65, 30)",1,1,0,1
"(66, 30)",0,1,1,0
"(67, 30)",1,1,0,1
"(68, 30)",0,0,1,1
"(69, 30)",0,1,1,1
"(70, 30)",1,0,1,0
"(1, 31)",0,1,0,1
"(2, 31)",1,1,1,0
"(3, 31)",0,1,0,1
"(4, 31)",1,0,1,0
"(5, 31)",1,0,0,1
"(6, 31)",1,1,1,0
"(7, 31)",0,1,0,1
"(8, 31)",0,0,1,1
"(9, 31)",1,1,1,0
"(10, 31)",1,0,0,0
"(11, 31)",1,0,0,1
"(12, 31)",1,0,1,1
"(13, 31)",1,0,1,0
"(14, 31)",0,0,0,1
"(15, 31)",1,1,1,1
"(16, 31)",0,0,1,1
"(17, 31)",1,0,1,0
"(18, 31)",1,1,0,0
"(19, 31)",0,1,0,1
"(20, 31)",0,1,1,0
"(21, 31)",1,1,0,0
"(22, 31)",1,1,0,1
"(23, 31)",0,1,1,0
"(24, 31)",1,1,0,1
"(25, 31)",0,0,1,1
"(26, 31)",1,0,1,1
"(27, 31)",0,1,1,0
"(28, 31)",1,1,0,0
"(29, 31)",0,1,0,1
"(30, 31)",1,0,1,0
"(31, 31)",1,0,0,1
"(32, 31)",0,1,1,0
"(33, 31)",1,1,0,0
"(34, 31)",1,1,0,0
"(35, 31)",1,0,0,1
"(36, 31)",0,1,1,1
"(37, 31)",0,1,1,1
"(38, 31)",1,0,1,0
"(39, 31)",1,1,0,0
"(40, 31)",0,1,0,1
"(41, 31)",1,0,1,0
"(42, 31)",1,0,0,1
"(43, 31)",0,0,1,1
"(44, 31)",0,1,1,0
"(45, 31)",0,1,0,1
"(46, 31)",0,1,1,0
"(47, 31)",1,0,0,0
"(48, 31)",1,1,0,1
"(49, 31)",1,1,1,1
"(50, 31)",0,0,1,1
"(51, 31)",1,0,1,1
"(52, 31)",1,1,1,0
"(53, 31)",1,1,0,1
"(54, 31)",0,0,1,0
"(55, 31)",1,0,0,1
"(56, 31)",0,1,1,1
"(57, 31)",1,0,1,1
"(58, 31)",0,0,1,1
"(59, 31)",1,1,1,0
"(60, 31)",1,1,0,1
"(61, 31)",1,1,1,0
"(62, 31)",0,0,0,1
"(63, 31)",1,1,1,0
"(64, 31)",1,1,0,0
"(65, 31)",1,1,0,1
"(66, 31)",1,0,1,0
"(67, 31)",0,1,0,1
"(68, 31)",1,0,1,0
"(69, 31)",1,0,0,1
"(70, 31)",0,1,1,0
"(1, 32)",1,0,0,0
"(2, 32)",1,1,0,0
"(3, 32)",1,0,0,1
"(4, 32)",0,1,1,0
"(5, 32)",1,1,0,0
"(6, 32)",0,1,0,1
"(7, 32)",1,0,1,1
"(8, 32)",0,0,1,1
"(9, 32)",0,1,1,0
"(10, 32)",0,1,0,1
"(11, 32)",1,1,1,0
"(12, 32)",1,1,0,0
"(13, 32)",1,1,0,1
"(14, 32)",1,0,1,1
"(15, 32)",0,1,1,0
"(16, 32)",1,0,0,0
"(17, 32)",1,1,0,0
"(18, 32)",1,1,0,0
"(19, 32)",0,0,0,1
"(20, 32)",0,0,1,1
"(21, 32)",0,1,1,1
"(22, 32)",0,1,1,0
"(23, 32)",1,0,0,1
"(24, 32)",0,1,1,1
"(25, 32)",0,0,1,1
"(26, 32)",1,1,1,0
"(27, 32)",1,0,0,1
"(28, 32)",0,1,1,1
"(29, 32)",1,0,1,1
"(30, 32)",1,1,1,1
"(31, 32)",1,1,1,0
"(32, 32)",0,0,0,1
"(33, 32)",1,1,1,0
"(34, 32)",1,1,0,0
"(35, 32)",1,1,0,0
"(36, 32)",1,0,0,1
"(37, 32)",0,0,1,1
"(38, 32)",0,1,1,1
"(39, 32)",1,1,1,1
"(40, 32)",0,0,1,1
"(41, 32)",0,1,1,0
"(42, 32)",1,1,0,1
"(43, 32)",1,0,1,0
"(44, 32)",1,0,0,1
"(45, 32)",1,0,1,1
"(46, 32)",1,0,1,0
"(47, 32)",1,1,0,1
"(48, 32)",0,1,1,0
"(49, 32)",1,1,0,0
"(50, 32)",1,0,0,1
"(51, 32)",0,1,1,0
"(52, 32)",1,1,0,1
"(53, 32)",1,1,1,1
"(54, 32)",1,0,1,0
"(55, 32)",1,1,0,0
"(56, 32)",1,0,0,0
"(57, 32)",1,1,0,1
"(58, 32)",1,0,1,0
"(59, 32)",0,1,0,1
"(60, 32)",1,1,1,0
"(61, 32)",1,1,0,0
"(62, 32)",1,0,0,1
"(63, 32)",1,1,1,0
"(64, 32)",1,1,0,1
"(65, 32)",1,1,1,0
"(66, 32)",0,1,0,1
"(67, 32)",0,0,1,1
"(68, 32)",1,1,1,0
"(69, 32)",0,1,0,1
"(70, 32)",1,0,1,0
"(1, 33)",1,1,0,0
"(2, 33)",1,1,0,0
"(3, 33)",0,1,0,1
"(4, 33)",1,0,1,1
"(5, 33)",1,1,1,0
"(6, 33)",0,0,0,1
"(7, 33)",1,1,1,1
"(8, 33)",0,0,1,1
"(9, 33)",1,0,1,0
"(10, 33)",1,0,0,1
"(11, 33)",1,1,1,0
"(12, 33)",1,1,0,1
"(13, 33)",1,1,1,0
"(14, 33)",0,1,0,1
"(15, 33)",1,0,1,1
"(16, 33)",1,1,1,1
"(17, 33)",1,1,1,0
"(18, 33)",0,1,0,1
"(19, 33)",1,0,1,0
"(20, 33)",1,0,0,1
"(21, 33)",0,0,1,1
"(22, 33)",0,0,1,1
"(23, 33)",0,1,1,0
"(24, 33)",1,0,0,1
"(25, 33)",1,0,1,1
"(26, 33)",1,1,1,1
"(27, 33)",0,1,1,0
"(28, 33)",1,0,0,1
"(29, 33)",0,1,1,0
"(30, 33)",1,1,0,0
"(31, 33)",1,1,0,1
"(32, 33)",0,0,1,1
"(33, 33)",1,1,1,0
"(34, 33)",1,1,0,0
"(35, 33)",0,1,0,1
"(36, 33)",1,1,1,1
"(37, 33)",1,0,1,1
"(38, 33)",1,0,1,0
"(39, 33)",0,1,0,1
"(40, 33)",1,0,1,0
"(41, 33)",1,0,0,1
"(42, 33)",1,1,1,0
"(43, 33)",0,1,0,1
"(44, 33)",1,1,1,0
"(45, 33)",1,1,0,0
"(46, 33)",0,1,0,1
"(47, 33)",0,1,1,1
"(48, 33)",1,0,1,1
"(49, 33)",0,1,1,0
"(50, 33)",0,1,0,1
"(51, 33)",1,0,1,0
"(52, 33)",1,1,0,0
"(53, 33)",1,1,0,0
"(54, 33)",1,1,0,0
"(55, 33)",1,1,0,0
"(56, 33)",0,1,0,1
"(57, 33)",1,1,1,0
"(58, 33)",0,1,0,1
"(59, 33)",1,0,1,1
"(60, 33)",1,1,1,1
"(61, 33)",0,1,1,1
"(62, 33)",1,1,1,0
"(63, 33)",1,1,0,1
"(64, 33)",0,1,1,0
"(65, 33)",1,1,0,0
"(66, 33)",0,0,0,1
"(67, 33)",0,0,1,1
"(68, 33)",0,1,1,1
"(69, 33)",1,0,1,1
"(70, 33)",1,1,1,0
"(1, 34)",1,1,0,1
"(2, 34)",0,1,1,1
"(3, 34)",1,0,1,0
"(4, 34)",1,1,0,0
"(5, 34)",0,1,0,1
"(6, 34)",0,0,1,1
"(7, 34)",1,1,1,0
"(8, 34)",1,0,0,0
"(9, 34)",1,1,0,1
"(10, 34)",1,1,1,0
"(11, 34)",1,1,0,0
"(12, 34)",1,1,0,0
"(13, 34)",0,1,0,1
"(14, 34)",0,0,1,1
"(15, 34)",0,1,1,0
"(16, 34)",1,1,0,0
"(17, 34)",1,1,0,0
"(18, 34)",1,0,0,1
"(19, 34)",0,1,1,0
"(20, 34)",0,1,0,1
"(21, 34)",1,0,1,1
"(22, 34)",1,0,1,1
"(23, 34)",0,0,1,1
"(24, 34)",1,1,1,0
"(25, 34)",1,1,0,0
"(26, 34)",1,1,0,1
"(27, 34)",1,0,1,0
"(28, 34)",0,1,0,1
"(29, 34)",1,0,1,1
"(30, 34)",1,1,1,1
"(31, 34)",0,1,1,1
"(32, 34)",1,0,1,1
"(33, 34)",0,1,1,1
"(34, 34)",1,1,1,1
"(35, 34)",0,0,1,1
"(36, 34)",1,1,1,0
"(37, 34)",1,1,0,0
"(38, 34)",0,1,0,1
"(39, 34)",1,0,1,0
"(40, 34)",0,1,0,1
"(41, 34)",0,1,1,0
"(42, 34)",1,1,0,0
"(43, 34)",1,0,0,1
"(44, 34)",0,1,1,0
"(45, 34)",0,1,0,0
"(46, 34)",1,0,0,1
"(47, 34)",0,0,1,1
"(48, 34)",0,1,1,1
"(49, 34)",0,0,1,1
"(50, 34)",0,0,1,1
"(51, 34)",0,1,1,0
"(52, 34)",1,1,0,0
"(53, 34)",1,1,0,0
"(54, 34)",1,1,0,0
"(55, 34)",0,1,0,1
"(56, 34)",0,0,1,1
"(57, 34)",0,1,1,1
"(58, 34)",0,0,1,1
"(59, 34)",1,1,1,0
"(60, 34)",1,1,0,0
"(61, 34)",1,0,0,1
"(62, 34)",0,1,1,1
"(63, 34)",1,1,1,1
"(64, 34)",0,0,1,1
"(65, 34)",0,1,1,1
"(66, 34)",1,0,1,1
"(67, 34)",0,0,1,1
"(68, 34)",1,0,1,0
"(69, 34)",1,1,0,0
"(70, 34)",0,1,0,0
"(1, 35)",1,1,0,1
"(2, 35)",0,0,1,1
"(3, 35)",1,1,1,1
"(4, 35)",0,1,1,1
"(5, 35)",0,0,1,1
"(6, 35)",1,0,1,1
"(7, 35)",1,1,1,0
"(8, 35)",1,1,0,1
"(9, 35)",0,1,1,0
"(10, 35)",1,1,0,1
"(11, 35)",0,1,1,0
"(12, 35)",1,1,0,1
"(13, 35)",1,0,1,1
"(14, 35)",1,0,1,1
"(15, 35)",0,0,1,0
"(16, 35)",1,1,0,1
"(17, 35)",0,1,1,1
"(18, 35)",0,1,1,0
"(19, 35)",1,0,0,1
"(20, 35)",0,0,1,1
"(21, 35)",0,1,1,0
"(22, 35)",0,1,0,1
"(23, 35)",1,0,1,0
"(24, 35)",1,1,0,0
"(25, 35)",0,1,0,1
"(26, 35)",0,1,1,0
"(27, 35)",0,1,0,1
"(28, 35)",1,0,1,1
"(29, 35)",1,1,1,0
"(30, 35)",0,1,0,1
"(31, 35)",1,0,1,0
"(32, 35)",1,1,0,1
"(33, 35)",1,0,1,0
"(34, 35)",1,1,0,1
"(35, 35)",1,0,1,1
"(36, 35)",1,1,1,0
"(37, 35)",0,1,0,1
"(38, 35)",1,0,1,0
"(39, 35)",1,1,0,0
"(40, 35)",1,0,0,1
"(41, 35)",0,0,1,1
"(42, 35)",0,1,1,0
"(43, 35)",0,1,0,1
"(44, 35)",0,0,1,1
"(45, 35)",1,0,1,0
"(46, 35)",0,1,0,1
"(47, 35)",1,0,1,1
"(48, 35)",1,0,1,1
"(49, 35)",0,0,1,1
"(50, 35)",1,0,1,1
"(51, 35)",0,0,1,1
"(52, 35)",1,1,1,1
"(53, 35)",0,1,1,0
"(54, 35)",0,1,0,1
"(55, 35)",1,0,1,1
"(56, 35)",0,0,1,1
"(57, 35)",0,0,1,1
"(58, 35)",1,0,1,1
"(59, 35)",0,1,1,0
"(60, 35)",0,1,0,1
"(61, 35)",0,1,1,1
"(62, 35)",0,0,1,1
"(63, 35)",0,1,1,1
"(64, 35)",0,0,1,1
"(65, 35)",1,0,1,0
"(66, 35)",1,1,0,0
"(67, 35)",1,0,0,0
"(68, 35)",1,1,0,0
"(69, 35)",0,1,0,1
"(70, 35)",1,0,1,0
"(1, 36)",1,1,0,1
"(2, 36)",1,0,1,0
"(3, 36)",0,1,0,1
"(4, 36)",1,0,1,0
"(5, 36)",1,0,0,1
"(6, 36)",1,1,1,0
"(7, 36)",1,1,0,1
"(8, 36)",1,1,1,1
"(9, 36)",1,0,1,0
"(10, 36)",0,1,0,1
"(11, 36)",1,0,1,0
"(12, 36)",1,1,0,0
"(13, 36)",1,1,0,0
"(14, 36)",0,1,0,1
"(15, 36)",0,0,1,1
"(16, 36)",0,1,1,1
"(17, 36)",1,0,1,1
"(18, 36)",0,0,1,1
"(19, 36)",0,1,1,0
"(20, 36)",0,0,0,1
"(21, 36)",1,0,1,0
"(22, 36)",1,0,0,1
"(23, 36)",0,1,1,1
"(24, 36)",0,1,1,1
"(25, 36)",0,0,1,1
"(26, 36)",1,0,1,1
"(27, 36)",0,0,1,1
"(28, 36)",1,1,1,0
"(29, 36)",0,1,0,1
"(30, 36)",1,0,1,1
"(31, 36)",1,1,1,0
"(32, 36)",1,1,0,0
"(33, 36)",1,1,0,0
"(34, 36)",0,1,0,0
"(35, 36)",1,1,0,0
"(36, 36)",0,1,0,1
"(37, 36)",1,0,1,0
"(38, 36)",1,1,0,0
"(39, 36)",1,1,0,0
"(40, 36)",1,1,0,1
"(41, 36)",1,0,1,1
"(42, 36)",0,0,1,1
"(43, 36)",1,0,1,0
"(44, 36)",1,0,0,1
"(45, 36)",1,1,1,0
"(46, 36)",1,0,0,1
"(47, 36)",1,1,1,0
"(48, 36)",0,1,0,1
"(49, 36)",1,0,1,0
"(50, 36)",0,1,0,1
"(51, 36)",1,0,1,0
"(52, 36)",1,1,0,0
"(53, 36)",1,0,0,1
"(54, 36)",1,0,1,0
"(55, 36)",0,1,0,1
"(56, 36)",0,0,1,1
"(57, 36)",1,0,1,0
"(58, 36)",1,1,0,0
"(59, 36)",1,0,0,1
"(60, 36)",1,0,1,1
"(61, 36)",0,0,1,1
"(62, 36)",1,0,1,1
"(63, 36)",0,0,1,1
"(64, 36)",1,0,1,0
"(65, 36)",0,1,0,1
"(66, 36)",0,1,1,0
"(67, 36)",1,1,0,1
"(68, 36)",0,1,1,1
"(69, 36)",0,0,1,1
"(70, 36)",1,1,1,0
"(1, 37)",1,1,0,0
"(2, 37)",0,1,0,0
"(3, 37)",1,0,0,1
"(4, 37)",0,1,1,1
"(5, 37)",0,1,1,0
"(6, 37)",0,1,0,0
"(7, 37)",1,1,0,0
"(8, 37)",1,1,0,0
"(9, 37)",1,1,0,0
"(10, 37)",1,0,0,1
"(11, 37)",0,1,1,0
"(12, 37)",1,1,0,0
"(13, 37)",0,1,0,1
"(14, 37)",0,0,1,1
"(15, 37)",0,0,1,1
"(16, 37)",1,0,1,0
"(17, 37)",1,1,0,1
"(18, 37)",0,0,1,1
"(19, 37)",1,0,1,1
"(20, 37)",1,0,1,1
"(21, 37)",1,1,1,0
"(22, 37)",1,1,0,0
"(23, 37)",1,0,0,1
"(24, 37)",1,0,1,1
"(25, 37)",0,0,1,1
"(26, 37)",1,1,1,0
"(27, 37)",1,0,0,1
"(28, 37)",0,1,1,0
"(29, 37)",1,0,0,1
"(30, 37)",1,1,1,0
"(31, 37)",1,1,0,0
"(32, 37)",1,1,0,0
"(33, 37)",0,1,0,1
"(34, 37)",1,0,1,0
"(35, 37)",0,1,0,1
"(36, 37)",1,0,1,0
"(37, 37)",0,1,0,0
"(38, 37)",1,1,0,0
"(39, 37)",1,1,0,0
"(40, 37)",1,1,0,0
"(41, 37)",0,1,0,1
"(42, 37)",1,0,1,0
"(43, 37)",0,1,0,1
"(44, 37)",1,1,1,0
"(45, 37)",0,1,0,1
"(46, 37)",0,1,1,0
"(47, 37)",1,1,0,0
"(48, 37)",1,0,0,0
"(49, 37)",0,1,0,1
"(50, 37)",1,0,1,1
"(51, 37)",1,1,1,0
"(52, 37)",0,1,0,1
"(53, 37)",1,1,1,0
"(54, 37)",0,1,0,1
"(55, 37)",0,0,1,1
"(56, 37)",1,0,1,0
"(57, 37)",1,1,0,1
"(58, 37)",1,1,1,0
"(59, 37)",0,1,0,0
"(60, 37)",1,1,0,1
"(61, 37)",0,0,1,0
"(62, 37)",0,1,0,1
"(63, 37)",1,0,1,0
"(64, 37)",0,1,0,1
"(65, 37)",1,0,1,0
"(66, 37)",1,0,0,1
"(67, 37)",1,1,1,0
"(68, 37)",1,0,0,1
"(69, 37)",1,0,1,0
"(70, 37)",1,1,0,0
"(1, 38)",1,1,0,1
"(2, 38)",1,0,1,0
"(3, 38)",1,1,0,0
"(4, 38)",1,0,0,1
"(5, 38)",1,0,1,0
"(6, 38)",1,0,0,1
"(7, 38)",0,1,1,0
"(8, 38)",1,1,0,1
"(9, 38)",0,1,1,1
"(10, 38)",0,1,1,1
"(11, 38)",1,0,1,1
"(12, 38)",0,1,1,1
"(13, 38)",1,0,1,0
"(14, 38)",1,0,0,1
"(15, 38)",1,0,1,0
"(16, 38)",0,1,0,1
"(17, 38)",1,1,1,1
"(18, 38)",0,0,1,1
"(19, 38)",0,1,1,0
"(20, 38)",1,1,0,0
"(21, 38)",1,1,0,1
"(22, 38)",0,1,1,1
"(23, 38)",1,1,1,0
"(24, 38)",1,1,0,1
"(25, 38)",0,0,1,1
"(26, 38)",0,1,1,0
"(27, 38)",1,1,0,1
"(28, 38)",0,0,1,1
"(29, 38)",0,1,1,0
"(30, 38)",1,1,0,1
"(31, 38)",0,1,1,1
