  cell  ,E,W,N,S
"(48, 35)",0,1,1,0
"(49, 35)",0,1,0,0
"(50, 35)",1,1,0,0
"(1, 36)",1,1,0,0
"(2, 36)",1,0,0,1
"(3, 36)",0,0,1,1
"(4, 36)",1,1,1,1
"(5, 36)",1,0,1,1
"(6, 36)",0,1,1,1
"(7, 36)",0,1,1,1
"(8, 36)",0,0,1,1
"(9, 36)",1,1,1,1
"(10, 36)",1,0,1,0
"(11, 36)",1,1,0,0
"(12, 36)",1,0,0,1
"(13, 36)",0,0,1,1
"(14, 36)",1,1,1,0
"(15, 36)",1,1,0,1
"(16, 36)",1,0,1,1
"(17, 36)",1,0,1,0
"(18, 36)",1,1,0,1
"(19, 36)",0,1,1,1
"(20, 36)",1,1,1,0
"(21, 36)",0,1,0,1
"(22, 36)",1,0,1,0
"(23, 36)",0,1,0,1
"(24, 36)",1,0,1,0
"(25, 36)",1,0,0,1
"(26, 36)",0,1,1,1
"(27, 36)",1,1,1,0
"(28, 36)",0,1,0,1
"(29, 36)",1,1,1,0
"(30, 36)",1,1,0,1
"(31, 36)",1,0,1,1
"(32, 36)",0,1,1,0
"(33, 36)",0,1,0,1
"(34, 36)",1,0,1,1
"(35, 36)",0,0,1,0
"(36, 36)",1,1,0,0
"(37, 36)",1,1,0,0
"(38, 36)",1,1,0,0
"(39, 36)",1,0,0,0
"(40, 36)",0,1,0,1
"(41, 36)",0,0,1,1
"(42, 36)",0,1,1,1
"(43, 36)",1,1,1,0
"(44, 36)",0,1,0,1
"(45, 36)",0,0,1,1
"(46, 36)",0,1,1,1
"(47, 36)",1,0,1,1
"(48, 36)",1,0,1,0
"(49, 36)",1,0,0,1
"(50, 36)",1,1,1,0
"(1, 37)",1,1,0,0
"(2, 37)",1,1,0,0
"(3, 37)",1,0,0,1
"(4, 37)",0,1,1,0
"(5, 37)",1,1,0,0
"(6, 37)",1,0,0,1
"(7, 37)",1,0,1,0
"(8, 37)",1,0,0,0
"(9, 37)",1,1,0,0
"(10, 37)",0,1,0,0
"(11, 37)",1,1,0,1
"(12, 37)",0,1,1,0
"(13, 37)",0,0,0,1
"(14, 37)",1,1,1,1
"(15, 37)",0,1,1,0
"(16, 37)",1,1,0,0
"(17, 37)",1,1,0,1
"(18, 37)",0,1,1,0
"(19, 37)",0,0,0,1
"(20, 37)",0,1,1,1
"(21, 37)",1,0,1,1
"(22, 37)",1,1,1,0
"(23, 37)",1,0,0,0
"(24, 37)",1,1,0,1
"(25, 37)",0,1,1,1
"(26, 37)",0,0,1,1
"(27, 37)",1,1,1,0
"(28, 37)",1,0,0,0
"(29, 37)",1,1,0,0
"(30, 37)",1,1,0,0
"(31, 37)",0,1,0,1
"(32, 37)",0,0,1,1
"(33, 37)",1,0,1,0
"(34, 37)",0,1,0,0
"(35, 37)",1,0,0,1
"(36, 37)",0,1,1,0
"(37, 37)",1,1,0,0
"(38, 37)",1,1,0,0
"(39, 37)",1,1,0,0
"(40, 37)",1,0,0,1
"(41, 37)",0,0,1,1
"(42, 37)",1,0,1,0
"(43, 37)",1,1,0,1
"(44, 37)",0,0,1,1
"(45, 37)",0,0,1,1
"(46, 37)",1,0,1,0
"(47, 37)",1,1,0,0
"(48, 37)",1,1,0,1
"(49, 37)",0,1,1,0
"(50, 37)",0,1,0,0
"(1, 38)",1,1,0,1
"(2, 38)",0,1,1,0
"(3, 38)",0,1,0,1
"(4, 38)",0,0,1,1
"(5, 38)",0,1,1,1
"(6, 38)",0,1,1,0
"(7, 38)",1,1,0,1
"(8, 38)",0,1,1,0
"(9, 38)",0,1,0,1
"(10, 38)",1,0,1,1
"(11, 38)",0,1,1,1
"(12, 38)",0,0,1,1
"(13, 38)",1,0,1,0
"(14, 38)",1,1,0,1
"(15, 38)",1,0,1,0
"(16, 38)",1,1,0,0
"(17, 38)",0,1,0,1
"(18, 38)",1,0,1,0
"(19, 38)",1,0,0,1
"(20, 38)",0,0,1,1
"(21, 38)",1,1,1,0
"(22, 38)",0,1,0,1
"(23, 38)",0,1,1,0
"(24, 38)",1,1,0,0
"(25, 38)",1,0,0,1
"(26, 38)",0,0,1,1
"(27, 38)",1,1,1,0
"(28, 38)",1,1,0,1
"(29, 38)",0,1,1,1
"(30, 38)",1,1,1,1
"(31, 38)",1,0,1,1
"(32, 38)",0,0,1,1
"(33, 38)",1,1,1,1
"(34, 38)",1,0,1,1
"(35, 38)",0,1,1,0
"(36, 38)",1,0,0,0
"(37, 38)",1,1,0,0
"(38, 38)",1,1,0,1
"(39, 38)",0,1,1,0
"(40, 38)",1,1,0,0
"(41, 38)",1,0,0,1
"(42, 38)",0,1,1,0
"(43, 38)",1,1,0,1
"(44, 38)",1,0,1,0
"(45, 38)",1,0,0,1
"(46, 38)",0,1,1,1
"(47, 38)",1,1,1,1
"(48, 38)",0,1,1,1
"(49, 38)",0,0,1,1
"(50, 38)",1,0,1,0
"(1, 39)",0,1,0,1
"(2, 39)",1,0,1,0
"(3, 39)",1,0,0,1
"(4, 39)",1,0,1,0
"(5, 39)",1,0,0,1
"(6, 39)",0,0,1,1
"(7, 39)",0,1,1,1
"(8, 39)",1,0,1,0
"(9, 39)",1,0,0,1
"(10, 39)",0,1,1,0
"(11, 39)",1,0,0,1
"(12, 39)",1,0,1,0
"(13, 39)",1,1,0,0
"(14, 39)",0,1,0,0
"(15, 39)",1,1,0,1
"(16, 39)",1,1,1,0
"(17, 39)",1,0,0,0
"(18, 39)",0,1,0,1
"(19, 39)",1,1,1,0
"(20, 39)",1,0,0,1
"(21, 39)",0,1,1,1
"(22, 39)",0,0,1,1
"(23, 39)",1,0,1,1
"(24, 39)",0,1,1,1
"(25, 39)",0,1,1,1
"(26, 39)",1,0,1,0
"(27, 39)",1,1,0,1
"(28, 39)",0,1,1,0
"(29, 39)",1,0,0,1
"(30, 39)",1,1,1,0
"(31, 39)",1,1,0,1
"(32, 39)",1,0,1,0
"(33, 39)",1,1,0,0
"(34, 39)",1,1,0,1
"(35, 39)",1,0,1,0
"(36, 39)",1,1,0,1
"(37, 39)",0,1,1,0
"(38, 39)",1,1,0,0
"(39, 39)",1,0,0,1
"(40, 39)",1,1,1,0
"(41, 39)",0,1,0,1
"(42, 39)",0,0,1,1
"(43, 39)",0,1,1,0
"(44, 39)",1,1,0,0
"(45, 39)",1,1,0,0
"(46, 39)",1,0,0,1
"(47, 39)",0,1,1,0
"(48, 39)",1,0,0,1
"(49, 39)",0,0,1,1
"(50, 39)",0,1,1,0
"(1, 40)",1,0,0,1
"(2, 40)",1,1,1,0
"(3, 40)",1,1,0,0
"(4, 40)",1,1,0,1
"(5, 40)",0,1,1,0
"(6, 40)",1,0,0,1
"(7, 40)",0,0,1,1
"(8, 40)",1,1,1,0
"(9, 40)",1,1,0,0
"(10, 40)",1,0,0,0
"(11, 40)",1,1,0,0
"(12, 40)",1,1,0,1
"(13, 40)",0,1,1,1
"(14, 40)",0,0,1,1
"(15, 40)",0,1,1,0
"(16, 40)",0,1,0,1
"(17, 40)",1,1,1,1
"(18, 40)",0,0,1,1
"(19, 40)",1,1,1,0
"(20, 40)",1,1,0,1
"(21, 40)",1,0,1,0
"(22, 40)",0,0,0,1
"(23, 40)",1,1,1,1
"(24, 40)",1,0,1,0
"(25, 40)",1,0,0,1
"(26, 40)",0,1,1,0
"(27, 40)",0,1,0,1
"(28, 40)",1,0,1,1
"(29, 40)",1,1,1,0
"(30, 40)",1,1,0,1
"(31, 40)",1,1,1,0
"(32, 40)",1,1,0,0
"(33, 40)",0,1,0,1
"(34, 40)",0,1,1,0
"(35, 40)",1,1,0,0
"(36, 40)",0,1,0,1
"(37, 40)",1,0,1,0
"(38, 40)",1,1,0,0
"(39, 40)",1,1,0,0
"(40, 40)",1,1,0,1
"(41, 40)",0,0,1,1
"(42, 40)",0,0,1,1
"(43, 40)",1,0,1,0
"(44, 40)",1,1,0,1
"(45, 40)",0,1,1,1
"(46, 40)",1,1,1,1
"(47, 40)",1,0,1,0
"(48, 40)",1,1,0,1
"(49, 40)",0,0,1,1
"(50, 40)",1,0,1,0
"(1, 41)",1,1,0,0
"(2, 41)",1,1,0,0
"(3, 41)",1,1,0,1
"(4, 41)",0,1,1,1
"(5, 41)",0,0,1,1
"(6, 41)",0,1,1,1
"(7, 41)",1,0,1,0
"(8, 41)",1,1,0,1
"(9, 41)",0,1,1,0
"(10, 41)",0,1,0,1
"(11, 41)",0,1,1,0
"(12, 41)",0,1,0,1
"(13, 41)",0,0,1,1
"(14, 41)",0,0,1,1
"(15, 41)",1,0,1,1
"(16, 41)",1,0,1,1
"(17, 41)",0,1,1,0
"(18, 41)",1,0,0,1
"(19, 41)",0,1,1,1
"(20, 41)",0,1,1,0
"(21, 41)",0,1,0,1
"(22, 41)",1,0,1,1
"(23, 41)",0,1,1,0
"(24, 41)",0,1,0,0
"(25, 41)",1,1,0,0
"(26, 41)",1,0,0,1
"(27, 41)",1,0,1,1
"(28, 41)",0,1,1,0
"(29, 41)",1,1,0,1
"(30, 41)",0,1,1,0
"(31, 41)",0,1,0,1
"(32, 41)",0,1,1,1
"(33, 41)",1,0,1,1
"(34, 41)",1,0,1,1
"(35, 41)",0,1,1,1
"(36, 41)",1,0,1,0
"(37, 41)",0,1,0,1
"(38, 41)",1,1,1,0
"(39, 41)",1,1,0,0
"(40, 41)",0,1,0,1
"(41, 41)",0,0,1,0
"(42, 41)",1,0,0,1
"(43, 41)",0,1,1,0
"(44, 41)",1,1,0,1
"(45, 41)",1,0,1,1
"(46, 41)",0,1,1,0
"(47, 41)",1,1,0,1
"(48, 41)",1,1,1,1
"(49, 41)",0,0,1,1
"(50, 41)",1,1,1,0
"(1, 42)",0,1,0,1
"(2, 42)",0,1,1,1
"(3, 42)",1,1,1,1
"(4, 42)",0,0,1,1
"(5, 42)",0,0,1,1
"(6, 42)",1,0,1,1
"(7, 42)",0,1,1,1
"(8, 42)",1,1,1,1
"(9, 42)",1,0,1,1
"(10, 42)",0,0,1,1
"(11, 42)",0,0,1,1
"(12, 42)",0,0,1,1
"(13, 42)",1,0,1,0
"(14, 42)",1,0,0,1
"(15, 42)",1,1,1,0
"(16, 42)",1,1,0,0
"(17, 42)",1,0,0,1
"(18, 42)",0,1,1,1
"(19, 42)",1,0,1,0
"(20, 42)",1,0,0,1
"(21, 42)",1,0,1,1
"(22, 42)",0,1,1,0
"(23, 42)",1,0,0,1
"(24, 42)",1,0,1,0
"(25, 42)",1,1,0,1
"(26, 42)",1,1,1,0
"(27, 42)",1,1,0,1
"(28, 42)",1,0,1,0
"(29, 42)",1,1,0,1
"(30, 42)",1,0,1,1
"(31, 42)",1,0,1,0
"(32, 42)",1,0,0,0
"(33, 42)",1,1,0,0
"(34, 42)",0,1,0,1
"(35, 42)",0,0,1,1
"(36, 42)",1,1,1,0
"(37, 42)",1,0,0,1
"(38, 42)",0,1,1,0
"(39, 42)",1,1,0,0
"(40, 42)",1,0,0,1
"(41, 42)",1,0,1,0
"(42, 42)",0,1,0,1
"(43, 42)",1,0,1,0
"(44, 42)",1,1,0,0
"(45, 42)",0,1,0,0
"(46, 42)",1,0,0,1
"(47, 42)",0,1,1,0
"(48, 42)",1,1,0,0
"(49, 42)",1,0,0,1
"(50, 42)",0,1,1,0
"(1, 43)",1,0,0,1
"(2, 43)",0,0,1,1
"(3, 43)",1,1,1,1
"(4, 43)",0,0,1,1
"(5, 43)",1,0,1,1
"(6, 43)",0,1,1,1
"(7, 43)",0,0,1,1
"(8, 43)",1,1,1,0
"(9, 43)",1,1,0,1
"(10, 43)",0,0,1,1
"(11, 43)",1,0,1,1
"(12, 43)",1,0,1,0
"(13, 43)",0,1,0,1
"(14, 43)",1,1,1,0
"(15, 43)",1,1,0,1
"(16, 43)",0,1,1,0
"(17, 43)",0,1,0,1
"(18, 43)",0,0,1,1
"(19, 43)",1,1,1,0
"(20, 43)",1,1,0,0
"(21, 43)",0,1,0,1
"(22, 43)",0,0,1,1
"(23, 43)",0,1,1,0
"(24, 43)",1,1,0,1
"(25, 43)",1,1,1,0
"(26, 43)",0,1,0,1
"(27, 43)",1,1,1,0
"(28, 43)",1,1,0,1
"(29, 43)",1,1,1,0
"(30, 43)",1,1,0,0
"(31, 43)",0,1,0,1
"(32, 43)",1,1,1,0
"(33, 43)",1,1,0,0
"(34, 43)",1,0,0,1
"(35, 43)",1,0,1,0
"(36, 43)",1,1,0,1
"(37, 43)",0,1,1,0
"(38, 43)",1,0,0,1
"(39, 43)",0,1,1,1
"(40, 43)",0,1,1,0
"(41, 43)",1,1,0,1
"(42, 43)",1,0,1,1
"(43, 43)",0,1,1,0
"(44, 43)",0,1,0,1
"(45, 43)",0,0,1,1
"(46, 43)",0,1,1,0
"(47, 43)",1,0,0,1
"(48, 43)",0,1,1,0
"(49, 43)",1,1,0,0
"(50, 43)",1,0,0,0
"(1, 44)",1,1,0,0
"(2, 44)",0,0,0,1
"(3, 44)",0,1,1,1
"(4, 44)",1,0,1,1
"(5, 44)",0,1,1,0
"(6, 44)",1,0,0,1
"(7, 44)",1,0,1,0
"(8, 44)",1,1,0,0
"(9, 44)",1,1,0,0
"(10, 44)",1,0,0,1
"(11, 44)",0,1,1,0
"(12, 44)",0,1,0,1
"(13, 44)",1,0,1,1
"(14, 44)",0,1,1,1
"(15, 44)",0,1,1,1
"(16, 44)",1,0,1,1
"(17, 44)",0,0,1,1
"(18, 44)",0,0,1,1
"(19, 44)",0,1,1,1
"(20, 44)",0,1,1,1
"(21, 44)",1,0,1,1
"(22, 44)",1,0,1,0
"(23, 44)",1,0,0,1
"(24, 44)",0,1,1,0
"(25, 44)",1,1,0,1
"(26, 44)",1,0,1,1
"(27, 44)",0,1,1,1
"(28, 44)",0,1,1,0
"(29, 44)",1,1,0,0
"(30, 44)",1,1,0,1
"(31, 44)",0,0,1,1
"(32, 44)",1,1,1,0
"(33, 44)",1,1,0,0
"(34, 44)",1,1,0,0
"(35, 44)",0,1,0,1
"(36, 44)",1,1,1,1
"(37, 44)",0,0,1,1
"(38, 44)",1,1,1,1
"(39, 44)",0,0,1,1
"(40, 44)",1,0,1,0
"(41, 44)",1,1,0,0
"(42, 44)",0,1,0,1
"(43, 44)",0,0,1,1
"(44, 44)",1,0,1,0
"(45, 44)",1,0,0,1
"(46, 44)",1,0,1,1
"(47, 44)",1,1,1,0
"(48, 44)",1,0,0,1
"(49, 44)",1,1,1,0
"(50, 44)",1,1,0,0
"(1, 45)",1,1,0,1
"(2, 45)",0,0,1,1
"(3, 45)",1,0,1,0
"(4, 45)",0,1,0,1
"(5, 45)",1,0,1,1
"(6, 45)",0,1,1,0
"(7, 45)",0,1,0,1
"(8, 45)",0,1,1,0
"(9, 45)",0,1,0,1
"(10, 45)",1,1,1,0
"(11, 45)",1,0,0,1
"(12, 45)",1,0,1,0
"(13, 45)",1,1,0,1
"(14, 45)",0,0,1,0
"(15, 45)",1,0,0,1
"(16, 45)",0,1,1,1
"(17, 45)",1,0,1,1
"(18, 45)",0,0,1,1
"(19, 45)",1,0,1,1
"(20, 45)",0,0,1,1
"(21, 45)",0,1,1,0
"(22, 45)",1,1,0,0
"(23, 45)",1,1,0,0
"(24, 45)",1,0,0,1
"(25, 45)",1,1,1,0
"(26, 45)",1,1,0,1
"(27, 45)",0,0,1,1
"(28, 45)",0,0,1,0
"(29, 45)",1,1,0,0
"(30, 45)",0,1,0,1
"(31, 45)",0,0,1,1
"(32, 45)",0,1,1,1
"(33, 45)",0,1,1,0
"(34, 45)",0,1,0,0
"(35, 45)",1,0,0,1
"(36, 45)",0,1,1,1
"(37, 45)",1,0,1,1
"(38, 45)",0,1,1,1
"(39, 45)",1,0,1,0
"(40, 45)",0,1,0,1
"(41, 45)",1,1,1,0
"(42, 45)",1,0,0,1
"(43, 45)",1,0,1,0
"(44, 45)",1,1,0,0
"(45, 45)",1,1,0,0
"(46, 45)",1,1,0,0
"(47, 45)",0,1,0,0
"(48, 45)",1,1,0,0
"(49, 45)",1,1,0,1
"(50, 45)",1,1,1,0
"(1, 46)",0,1,0,1
"(2, 46)",1,0,1,1
"(3, 46)",0,1,1,1
"(4, 46)",1,0,1,1
"(5, 46)",0,1,1,0
"(6, 46)",1,0,0,1
"(7, 46)",0,0,1,1
"(8, 46)",1,0,1,1
"(9, 46)",0,0,1,1
"(10, 46)",1,1,1,1
"(11, 46)",0,1,1,0
"(12, 46)",1,1,0,1
"(13, 46)",0,1,1,0
"(14, 46)",1,0,0,1
"(15, 46)",0,1,1,0
"(16, 46)",0,0,0,1
"(17, 46)",1,1,1,1
"(18, 46)",1,0,1,0
"(19, 46)",1,1,0,1
"(20, 46)",0,0,1,1
"(21, 46)",0,0,1,1
"(22, 46)",1,1,1,0
"(23, 46)",1,1,0,1
"(24, 46)",0,1,1,0
"(25, 46)",0,1,0,1
"(26, 46)",1,1,1,1
"(27, 46)",0,0,1,1
"(28, 46)",1,0,1,1
"(29, 46)",0,1,1,0
"(30, 46)",1,0,0,1
"(31, 46)",0,0,1,1
"(32, 46)",0,0,1,1
"(33, 46)",1,0,1,1
"(34, 46)",0,0,1,1
"(35, 46)",1,1,1,0
"(36, 46)",0,0,0,1
"(37, 46)",1,1,1,1
"(38, 46)",1,0,1,1
"(39, 46)",0,1,1,1
"(40, 46)",1,0,1,1
"(41, 46)",0,1,1,1
"(42, 46)",1,1,1,0
"(43, 46)",1,1,0,0
"(44, 46)",0,1,0,1
"(45, 46)",0,1,1,0
"(46, 46)",0,1,0,1
"(47, 46)",1,0,1,0
"(48, 46)",0,1,0,1
"(49, 46)",1,1,1,0
"(50, 46)",1,1,0,0
"(1, 47)",1,0,0,1
"(2, 47)",0,1,1,1
"(3, 47)",1,0,1,1
"(4, 47)",0,1,1,1
"(5, 47)",1,0,1,0
"(6, 47)",0,1,0,1
"(7, 47)",1,0,1,0
"(8, 47)",0,1,0,1
"(9, 47)",1,0,1,1
"(10, 47)",1,1,1,1
"(11, 47)",0,0,1,0
"(12, 47)",0,1,0,1
"(13, 47)",1,0,1,1
"(14, 47)",1,1,1,0
"(15, 47)",1,0,0,1
"(16, 47)",0,0,1,1
"(17, 47)",1,1,1,0
"(18, 47)",1,1,0,1
"(19, 47)",0,1,1,1
"(20, 47)",0,0,1,1
"(21, 47)",0,0,1,1
"(22, 47)",1,1,1,1
"(23, 47)",0,1,1,0
"(24, 47)",1,0,0,1
"(25, 47)",0,0,1,1
"(26, 47)",1,1,1,1
"(27, 47)",0,0,1,1
"(28, 47)",0,1,1,1
"(29, 47)",0,0,1,1
"(30, 47)",0,1,1,1
"(31, 47)",1,0,1,1
"(32, 47)",0,0,1,1
"(33, 47)",0,1,1,1
"(34, 47)",0,0,1,1
"(35, 47)",1,1,1,1
"(36, 47)",1,0,1,0
"(37, 47)",1,1,0,0
"(38, 47)",1,1,0,0
"(39, 47)",1,0,0,1
"(40, 47)",0,1,1,0
"(41, 47)",1,0,0,1
"(42, 47)",1,1,1,0
"(43, 47)",0,1,0,1
"(44, 47)",0,0,1,1
"(45, 47)",1,0,1,1
"(46, 47)",0,0,1,1
"(47, 47)",1,1,1,0
"(48, 47)",1,0,0,0
"(49, 47)",1,1,0,1
"(50, 47)",0,1,1,0
"(1, 48)",1,1,0,1
"(2, 48)",0,0,1,1
"(3, 48)",1,1,1,0
"(4, 48)",1,0,0,1
"(5, 48)",0,1,1,1
"(6, 48)",1,0,1,1
"(7, 48)",0,1,1,1
"(8, 48)",1,0,1,0
"(9, 48)",0,1,0,0
"(10, 48)",1,1,0,0
"(11, 48)",1,0,0,1
"(12, 48)",1,0,1,1
"(13, 48)",0,1,1,0
"(14, 48)",0,1,0,1
"(15, 48)",0,1,1,1
"(16, 48)",1,0,1,1
"(17, 48)",0,1,1,1
"(18, 48)",0,1,1,1
"(19, 48)",1,0,1,1
"(20, 48)",0,0,1,1
"(21, 48)",1,0,1,0
"(22, 48)",0,1,0,1
"(23, 48)",1,0,1,1
"(24, 48)",0,1,1,1
"(25, 48)",1,0,1,0
"(26, 48)",1,1,0,1
"(27, 48)",0,0,1,1
"(28, 48)",0,0,1,1
"(29, 48)",0,0,1,1
"(30, 48)",1,0,1,0
"(31, 48)",1,1,0,1
"(32, 48)",0,0,1,1
"(33, 48)",1,0,1,0
"(34, 48)",1,0,0,1
"(35, 48)",0,1,1,0
"(36, 48)",0,1,0,1
"(37, 48)",1,1,1,0
"(38, 48)",1,1,0,0
"(39, 48)",1,1,0,1
"(40, 48)",0,0,1,1
"(41, 48)",0,1,1,0
"(42, 48)",1,1,0,1
"(43, 48)",1,0,1,1
"(44, 48)",0,0,1,1
"(45, 48)",0,1,1,1
"(46, 48)",1,0,1,0
"(47, 48)",1,1,0,1
"(48, 48)",1,1,1,0
"(49, 48)",0,1,0,1
"(50, 48)",1,0,1,0
"(1, 49)",0,1,0,1
"(2, 49)",1,0,1,0
"(3, 49)",1,1,0,1
"(4, 49)",0,1,1,1
"(5, 49)",1,0,1,1
"(6, 49)",0,1,1,1
"(7, 49)",0,0,1,0
"(8, 49)",0,1,0,1
"(9, 49)",1,0,1,0
"(10, 49)",1,1,0,1
"(11, 49)",1,1,1,0
"(12, 49)",0,1,0,0
"(13, 49)",1,0,0,1
"(14, 49)",0,0,1,1
"(15, 49)",1,0,1,0
"(16, 49)",1,1,0,0
"(17, 49)",1,0,0,1
"(18, 49)",1,0,1,0
"(19, 49)",1,1,0,0
"(20, 49)",1,0,0,0
"(21, 49)",0,1,0,1
"(22, 49)",1,0,1,0
"(23, 49)",0,1,0,1
"(24, 49)",0,0,1,0
"(25, 49)",1,1,0,1
"(26, 49)",0,1,1,1
"(27, 49)",1,0,1,1
"(28, 49)",0,0,1,1
"(29, 49)",1,0,1,1
"(30, 49)",0,1,1,0
"(31, 49)",1,1,0,1
"(32, 49)",0,0,1,1
"(33, 49)",1,1,1,0
"(34, 49)",0,1,0,1
"(35, 49)",1,0,1,0
"(36, 49)",0,0,0,1
"(37, 49)",0,1,1,0
"(38, 49)",0,1,0,1
"(39, 49)",1,1,1,0
"(40, 49)",1,0,0,1
"(41, 49)",1,0,1,0
"(42, 49)",1,1,0,0
"(43, 49)",0,1,0,1
"(44, 49)",0,0,1,1
"(45, 49)",1,0,1,0
"(46, 49)",0,1,0,1
"(47, 49)",1,1,1,0
"(48, 49)",1,1,0,1
"(49, 49)",0,0,1,0
"(50, 49)",1,1,0,0
"(1, 50)",0,0,0,1
"(2, 50)",0,1,1,1
"(3, 50)",0,1,1,1
"(4, 50)",0,0,1,0
"(5, 50)",0,1,0,1
"(6, 50)",0,0,1,1
"(7, 50)",0,0,1,1
"(8, 50)",0,0,1,1
"(9, 50)",0,1,1,1
"(10, 50)",0,1,1,0
"(11, 50)",0,1,0,1
"(12, 50)",0,0,1,1
"(13, 50)",0,1,1,1
"(14, 50)",0,0,1,0
"(15, 50)",0,1,0,1
"(16, 50)",0,1,1,1
"(17, 50)",0,1,1,0
"(18, 50)",0,1,0,1
"(19, 50)",0,1,1,1
"(20, 50)",0,1,1,1
"(21, 50)",0,0,1,1
"(22, 50)",0,1,1,1
"(23, 50)",0,0,1,1
"(24, 50)",0,0,1,1
"(25, 50)",0,1,1,1
"(26, 50)",0,0,1,1
"(27, 50)",0,1,1,1
"(28, 50)",0,0,1,1
"(29, 50)",0,1,1,1
"(30, 50)",0,0,1,1
"(31, 50)",0,1,1,1
"(32, 50)",0,0,1,1
"(33, 50)",0,1,1,1
"(34, 50)",0,0,1,0
"(35, 50)",0,1,0,1
"(36, 50)",0,0,1,1
"(37, 50)",0,0,1,1
"(38, 50)",0,0,1,1
"(39, 50)",0,1,1,1
"(40, 50)",0,1,1,0
"(41, 50)",0,1,0,0
"(42, 50)",0,1,0,1
"(43, 50)",0,0,1,1
"(44, 50)",0,0,1,1
"(45, 50)",0,1,1,1
"(46, 50)",0,0,1,1
"(47, 50)",0,1,1,1
"(48, 50)",0,1,1,1
"(49, 50)",0,0,1,1
"(50, 50)",0,1,1,0
